id,name,website,country,industry,assets,revenue
http://www.forbes.com/companies/china-resources-enterprise/,China Resources Enterprise,http://www.forbes.com/companies/china-resources-enterprise/,Hong Kong,Other Specialty Retail,20000000000,18900000000
http://www.forbes.com/companies/china-eastern-airlines/,China Eastern Airlines,http://www.forbes.com/companies/china-eastern-airlines/,China,Passenger Airlines,22800000000,14300000000
http://www.forbes.com/companies/mitsubishi-materials/,Mitsubishi Materials,http://www.forbes.com/companies/mitsubishi-materials/,Japan,Diversified Metals & Mining,17200000000,14100000000
http://www.forbes.com/companies/celanese/,Celanese,http://www.forbes.com/companies/celanese/,United States of America,Diversified Chemicals,9000000000,6500000000
http://www.forbes.com/companies/shaw-communications/,Shaw Communications,http://www.forbes.com/companies/shaw-communications/,Canada,Broadcasting,11900000000,5100000000
http://www.forbes.com/companies/prada/,Prada,http://www.forbes.com/companies/prada/,Italy,Apparel Accessories & Luxury Goods,5100000000,4700000000
http://www.forbes.com/companies/ses/,SES,http://www.forbes.com/companies/ses/,Luxembourg,Broadcasting,12500000000,2500000000
http://www.forbes.com/companies/tohoku-electric-power/,Tohoku Electric Power,http://www.forbes.com/companies/tohoku-electric-power/,Japan,Electric Utilities,39500000000,19900000000
http://www.forbes.com/companies/lend-lease-group/,Lend Lease Group,http://www.forbes.com/companies/lend-lease-group/,Australia,Diversified Real Estate Activities,13800000000,12100000000
http://www.forbes.com/companies/alleghany/,Alleghany,http://www.forbes.com/companies/alleghany/,United States of America,Property & Casualty Insurance,23700000000,4900000000
http://www.forbes.com/companies/arrow-electronics/,Arrow Electronics,http://www.forbes.com/companies/arrow-electronics/,United States of America,Electronic Equipment & Instruments,12100000000,21400000000
http://www.forbes.com/companies/boston-scientific/,Boston Scientific,http://www.forbes.com/companies/boston-scientific/,United States of America,Health Care Equipment,16600000000,7100000000
http://www.forbes.com/companies/shizuoka-bank/,Shizuoka Bank,http://www.forbes.com/companies/shizuoka-bank/,Japan,Regional Banks,103300000000,2200000000
http://www.forbes.com/companies/stora-enso/,Stora Enso,http://www.forbes.com/companies/stora-enso/,Finland,Paper Products,17600000000,14000000000
http://www.forbes.com/companies/hyundai-engineering/,Hyundai Engineering,http://www.forbes.com/companies/hyundai-engineering/,Korea (Republic of),Construction & Engineering,14000000000,12700000000
http://www.forbes.com/companies/suntory-beverage-food/,Suntory Beverage & Food,http://www.forbes.com/companies/suntory-beverage-food/,Japan,,12000000000,11500000000
http://www.forbes.com/companies/chicago-bridge-iron/,Chicago Bridge & Iron,http://www.forbes.com/companies/chicago-bridge-iron/,Netherlands,Construction & Engineering,9400000000,11100000000
http://www.forbes.com/companies/daito-trust-construction/,Daito Trust Construction,http://www.forbes.com/companies/daito-trust-construction/,Japan,Construction & Engineering,5500000000,12800000000
http://www.forbes.com/companies/pultegroup/,PulteGroup,http://www.forbes.com/companies/pultegroup/,United States of America,Construction & Engineering,8700000000,5600000000
http://www.forbes.com/companies/t-rowe-price/,T Rowe Price,http://www.forbes.com/companies/t-rowe-price/,United States of America,Investment Banking & Brokerage,5200000000,3500000000
http://www.forbes.com/companies/huishang-bank-corporation-limited/,Huishang Bank Corporation Limited,http://www.forbes.com/companies/huishang-bank-corporation-limited/,China,Regional Banks,63100000000,3200000000
http://www.forbes.com/companies/quest-diagnostics/,Quest Diagnostics,http://www.forbes.com/companies/quest-diagnostics/,United States of America,Health Care Services,8900000000,7100000000
http://www.forbes.com/companies/cms-energy/,CMS Energy,http://www.forbes.com/companies/cms-energy/,United States of America,Electric Utilities,17400000000,6600000000
http://www.forbes.com/companies/pkn-orlen/,PKN Orlen,http://www.forbes.com/companies/pkn-orlen/,Poland,Integrated Oil & Gas,17100000000,36000000000
http://www.forbes.com/companies/arab-bank/,Arab Bank,http://www.forbes.com/companies/arab-bank/,Jordan,Regional Banks,46400000000,2200000000
http://www.forbes.com/companies/china-southern-airlines/,China Southern Airlines,http://www.forbes.com/companies/china-southern-airlines/,China,Passenger Airlines,27300000000,15900000000
http://www.forbes.com/companies/yamato-holdings/,Yamato Holdings,http://www.forbes.com/companies/yamato-holdings/,Japan,Cargo Ground Transportation,10100000000,13800000000
http://www.forbes.com/companies/kawasaki-heavy-industries/,Kawasaki Heavy Industries,http://www.forbes.com/companies/kawasaki-heavy-industries/,Japan,Construction Machinery & Heavy Transportation Equipment,15900000000,13600000000
http://www.forbes.com/companies/brenntag/,Brenntag,http://www.forbes.com/companies/brenntag/,,Specialty Chemicals,7800000000,13000000000
http://www.forbes.com/companies/zimmer-holdings/,Zimmer Holdings,http://www.forbes.com/companies/zimmer-holdings/,United States of America,Health Care Equipment,9600000000,4600000000
http://www.forbes.com/companies/bank-of-ningbo/,Bank of Ningbo,http://www.forbes.com/companies/bank-of-ningbo/,China,Regional Banks,73900000000,3900000000
http://www.forbes.com/companies/general-growth-properties/,General Growth Properties,http://www.forbes.com/companies/general-growth-properties/,United States of America,Diversified Real Estate Activities,25800000000,2500000000
http://www.forbes.com/companies/rexel/,Rexel,http://www.forbes.com/companies/rexel/,France,Electronic Equipment & Instruments,14500000000,17300000000
http://www.forbes.com/companies/charter-communications/,Charter Communications,http://www.forbes.com/companies/charter-communications/,United States of America,Broadcasting,17300000000,8200000000
http://www.forbes.com/companies/netapp/,NetApp,http://www.forbes.com/companies/netapp/,United States of America,Technology Hardware Storage & Peripherals,9000000000,6400000000
http://www.forbes.com/companies/starwood-hotels/,Starwood Hotels,http://www.forbes.com/companies/starwood-hotels/,United States of America,Hotels Resorts & Cruise Lines,8800000000,6100000000
http://www.forbes.com/companies/gjensidige-forsikring/,Gjensidige Forsikring,http://www.forbes.com/companies/gjensidige-forsikring/,Norway,Property & Casualty Insurance,17800000000,3800000000
http://www.forbes.com/companies/mol-hungarian-oil/,MOL Hungarian Oil,http://www.forbes.com/companies/mol-hungarian-oil/,Hungary,Integrated Oil & Gas,21500000000,24200000000
http://www.forbes.com/companies/coach/,Coach,http://www.forbes.com/companies/coach/,United States of America,Apparel Accessories & Luxury Goods,3500000000,5000000000
http://www.forbes.com/companies/london-stock-exchange/,London Stock Exchange,http://www.forbes.com/companies/london-stock-exchange/,United Kingdom of Great Britain and Northern Ireland,Investment Banking & Brokerage,913600000000,1400000000
http://www.forbes.com/companies/uniqa/,Uniqa,http://www.forbes.com/companies/uniqa/,Austria,Multi-line Insurance,40000000000,8500000000
http://www.forbes.com/companies/new-york-community/,New York Community,http://www.forbes.com/companies/new-york-community/,United States of America,Commercial & Residential Mortgage Finance,46900000000,1900000000
http://www.forbes.com/companies/campbell-soup/,Campbell Soup,http://www.forbes.com/companies/campbell-soup/,United States of America,Packaged Foods & Meats,8100000000,8300000000
http://www.forbes.com/companies/keyence/,Keyence,http://www.forbes.com/companies/keyence/,Japan,Electronic Equipment & Instruments,7800000000,2600000000
http://www.forbes.com/companies/santos/,Santos,http://www.forbes.com/companies/santos/,Australia,Integrated Oil & Gas,18400000000,3500000000
http://www.forbes.com/companies/dollar-tree/,Dollar Tree,http://www.forbes.com/companies/dollar-tree/,United States of America,Consumer Staples Merchandise Retail,2800000000,7800000000
http://www.forbes.com/companies/taishin-financial-holdings/,Taishin Financial Holdings,http://www.forbes.com/companies/taishin-financial-holdings/,"Taiwan, Province of China[a]",Investment Banking & Brokerage,95900000000,2500000000
http://www.forbes.com/companies/sharp/,Sharp,http://www.forbes.com/companies/sharp/,Japan,Consumer Electronics,22900000000,29200000000
http://www.forbes.com/companies/bank-of-nanjing/,Bank of Nanjing,http://www.forbes.com/companies/bank-of-nanjing/,China,Regional Banks,69600000000,3300000000
http://www.forbes.com/companies/delta-lloyd/,Delta Lloyd,http://www.forbes.com/companies/delta-lloyd/,Netherlands,Multi-line Insurance,104700000000,8200000000
http://www.forbes.com/companies/industrivarden/,Industrivarden,http://www.forbes.com/companies/industrivarden/,Sweden,Investment Banking & Brokerage,12400000000,1800000000
http://www.forbes.com/companies/smc-corp/,SMC Corp,http://www.forbes.com/companies/smc-corp/,Japan,Industrial Machinery & Supplies & Components,9000000000,3900000000
http://www.forbes.com/companies/sudzucker/,Südzucker,http://www.forbes.com/companies/sudzucker/,,Packaged Foods & Meats,12500000000,10400000000
http://www.forbes.com/companies/ambank-group/,AmBank Group,http://www.forbes.com/companies/ambank-group/,Malaysia,Regional Banks,40000000000,2600000000
http://www.forbes.com/companies/western-union/,Western Union,http://www.forbes.com/companies/western-union/,United States of America,Specialized Consumer Services,10200000000,5500000000
http://www.forbes.com/companies/suning-appliance/,Suning Appliance,http://www.forbes.com/companies/suning-appliance/,China,Other Specialty Retail,13600000000,17100000000
http://www.forbes.com/companies/turk-telekom/,Turk Telekom,http://www.forbes.com/companies/turk-telekom/,Turkey,Integrated Telecommunication Services,8500000000,6900000000
http://www.forbes.com/companies/first-republic-bank/,First Republic Bank,http://www.forbes.com/companies/first-republic-bank/,United States of America,Regional Banks,42200000000,1600000000
http://www.forbes.com/companies/fiserv/,Fiserv,http://www.forbes.com/companies/fiserv/,United States of America,Application Software,9700000000,4800000000
http://www.forbes.com/companies/doosan/,Doosan,http://www.forbes.com/companies/doosan/,Korea (Republic of),Construction & Engineering,29500000000,20000000000
http://www.forbes.com/companies/mediobanca/,Mediobanca,http://www.forbes.com/companies/mediobanca/,Italy,Regional Banks,103700000000,4400000000
http://www.forbes.com/companies/vedanta-resources/,Vedanta Resources,http://www.forbes.com/companies/vedanta-resources/,United Kingdom of Great Britain and Northern Ireland,Diversified Metals & Mining,43800000000,13700000000
http://www.forbes.com/companies/osaka-gas/,Osaka Gas,http://www.forbes.com/companies/osaka-gas/,Japan,Gas Utilities,16000000000,14900000000
http://www.forbes.com/companies/easyjet/,EasyJet,http://www.forbes.com/companies/easyjet/,United Kingdom of Great Britain and Northern Ireland,Passenger Airlines,7200000000,6600000000
http://www.forbes.com/companies/asahi-glass/,Asahi Glass,http://www.forbes.com/companies/asahi-glass/,Japan,Construction Materials,20800000000,13500000000
http://www.forbes.com/companies/byd/,BYD,http://www.forbes.com/companies/byd/,China,Automobile Manufacturers,12900000000,8400000000
http://www.forbes.com/companies/partnerre/,PartnerRe,http://www.forbes.com/companies/partnerre/,Bermuda,Multi-line Insurance,23000000000,5800000000
http://www.forbes.com/companies/wisconsin-energy/,Wisconsin Energy,http://www.forbes.com/companies/wisconsin-energy/,United States of America,Electric Utilities,14800000000,4500000000
http://www.forbes.com/companies/fairfax-financial/,Fairfax Financial,http://www.forbes.com/companies/fairfax-financial/,Canada,Property & Casualty Insurance,36000000000,5800000000
http://www.forbes.com/companies/kinnevik/,Kinnevik,http://www.forbes.com/companies/kinnevik/,Sweden,Investment Banking & Brokerage,10500000000,200000000
http://www.forbes.com/companies/dongbu-insurance/,Dongbu Insurance,http://www.forbes.com/companies/dongbu-insurance/,Korea (Republic of),Property & Casualty Insurance,28300000000,11100000000
http://www.forbes.com/companies/colruyt/,Colruyt,http://www.forbes.com/companies/colruyt/,Belgium,Food Retail,4900000000,11100000000
http://www.forbes.com/companies/noble/,Noble,http://www.forbes.com/companies/noble/,Switzerland,Oil & Gas Equipment & Services,16200000000,4200000000
http://www.forbes.com/companies/bci-banco-credito/,BCI-Banco Credito,http://www.forbes.com/companies/bci-banco-credito/,Chile,Regional Banks,38500000000,3200000000
http://www.forbes.com/companies/molson-coors-brewing/,Molson Coors Brewing,http://www.forbes.com/companies/molson-coors-brewing/,United States of America,Beverages,15600000000,4200000000
http://www.forbes.com/companies/bank-leumi/,Bank Leumi,http://www.forbes.com/companies/bank-leumi/,Israel,Diversified Banks,103600000000,4600000000
http://www.forbes.com/companies/eurazeo/,Eurazeo,http://www.forbes.com/companies/eurazeo/,France,Investment Banking & Brokerage,16900000000,5700000000
http://www.forbes.com/companies/hong-kong-exchanges/,Hong Kong Exchanges,http://www.forbes.com/companies/hong-kong-exchanges/,Hong Kong,Investment Banking & Brokerage,11100000000,1000000000
http://www.forbes.com/companies/sears-holdings/,Sears Holdings,http://www.forbes.com/companies/sears-holdings/,United States of America,Broadline Retail,18300000000,36200000000
http://www.forbes.com/companies/alliance-data-systems/,Alliance Data Systems,http://www.forbes.com/companies/alliance-data-systems/,United States of America,Specialized Consumer Services,13200000000,4300000000
http://www.forbes.com/companies/el-puerto-de-liverpool/,El Puerto de Liverpool,http://www.forbes.com/companies/el-puerto-de-liverpool/,Mexico,Broadline Retail,7400000000,5800000000
http://www.forbes.com/companies/arch-capital-group/,Arch Capital Group,http://www.forbes.com/companies/arch-capital-group/,Bermuda,Property & Casualty Insurance,19600000000,3500000000
http://www.forbes.com/companies/fmc-technologies/,FMC Technologies,http://www.forbes.com/companies/fmc-technologies/,United States of America,Oil & Gas Equipment & Services,6600000000,7100000000
http://www.forbes.com/companies/verbund/,Verbund,http://www.forbes.com/companies/verbund/,Austria,Electric Utilities,17600000000,4300000000
http://www.forbes.com/companies/kintetsu/,Kintetsu,http://www.forbes.com/companies/kintetsu/,Japan,Rail Transportation,18700000000,11900000000
http://www.forbes.com/companies/hcl-technologies/,HCL Technologies,http://www.forbes.com/companies/hcl-technologies/,India,Application Software,4200000000,4700000000
http://www.forbes.com/companies/experian/,Experian,http://www.forbes.com/companies/experian/,Ireland,Specialized Consumer Services,8200000000,4800000000
http://www.forbes.com/companies/e-mart/,E-mart,http://www.forbes.com/companies/e-mart/,Korea (Republic of),Consumer Staples Merchandise Retail,12400000000,11900000000
http://www.forbes.com/companies/ww-wustenrot/,W&W-Wüstenrot,http://www.forbes.com/companies/ww-wustenrot/,,Investment Banking & Brokerage,100100000000,9000000000
http://www.forbes.com/companies/sabesp/,Sabesp,http://www.forbes.com/companies/sabesp/,Brazil,Multi-Utilities,12800000000,5300000000
http://www.forbes.com/companies/red-electrica/,Red Eléctrica,http://www.forbes.com/companies/red-electrica/,Spain,Electric Utilities,13000000000,2300000000
http://www.forbes.com/companies/intuit/,Intuit,http://www.forbes.com/companies/intuit/,United States of America,Application Software,4700000000,4200000000
http://www.forbes.com/companies/goldcorp/,Goldcorp,http://www.forbes.com/companies/goldcorp/,Canada,Diversified Metals & Mining,29600000000,3800000000
http://www.forbes.com/companies/dai-nippon-printing/,Dai Nippon Printing,http://www.forbes.com/companies/dai-nippon-printing/,Japan,Commercial Printing,14700000000,14700000000
http://www.forbes.com/companies/quinenco/,Quinenco,http://www.forbes.com/companies/quinenco/,Chile,Industrial Conglomerates,56700000000,8600000000
http://www.forbes.com/companies/mitsubishi-ufj-lease/,Mitsubishi UFJ Lease,http://www.forbes.com/companies/mitsubishi-ufj-lease/,Japan,,41300000000,7200000000
http://www.forbes.com/companies/saputo/,Saputo,http://www.forbes.com/companies/saputo/,Canada,Packaged Foods & Meats,5200000000,8500000000
http://www.forbes.com/companies/delta-electronics/,Delta Electronics,http://www.forbes.com/companies/delta-electronics/,"Taiwan, Province of China[a]",Electronic Equipment & Instruments,6300000000,5800000000
http://www.forbes.com/companies/cpfl-energia/,CPFL Energia,http://www.forbes.com/companies/cpfl-energia/,Brazil,Electric Utilities,13200000000,7200000000
http://www.forbes.com/companies/chiba-bank/,Chiba Bank,http://www.forbes.com/companies/chiba-bank/,Japan,Diversified Banks,112300000000,2200000000
http://www.forbes.com/companies/global-logistic-properties/,Global Logistic Properties,http://www.forbes.com/companies/global-logistic-properties/,Singapore,Diversified Real Estate Activities,13500000000,600000000
http://www.forbes.com/companies/advanced-semiconductor/,Advanced Semiconductor,http://www.forbes.com/companies/advanced-semiconductor/,"Taiwan, Province of China[a]",Semiconductors,9600000000,7400000000
http://www.forbes.com/companies/enka/,Enka,http://www.forbes.com/companies/enka/,Turkey,Construction & Engineering,8500000000,6500000000
http://www.forbes.com/companies/henry-schein/,Henry Schein,http://www.forbes.com/companies/henry-schein/,United States of America,Health Care Equipment,5600000000,9600000000
http://www.forbes.com/companies/lear/,Lear,http://www.forbes.com/companies/lear/,United States of America,Automotive Parts & Equipment,8300000000,16200000000
http://www.forbes.com/companies/hyundai-glovis/,Hyundai Glovis,http://www.forbes.com/companies/hyundai-glovis/,Korea (Republic of),,4800000000,11700000000
http://www.forbes.com/companies/amadeus-it-holdings/,Amadeus IT Holdings,http://www.forbes.com/companies/amadeus-it-holdings/,Spain,Application Software,7500000000,4100000000
http://www.forbes.com/companies/hang-lung-group/,Hang Lung Group,http://www.forbes.com/companies/hang-lung-group/,Hong Kong,Diversified Real Estate Activities,25700000000,1300000000
http://www.forbes.com/companies/autoliv/,Autoliv,http://www.forbes.com/companies/autoliv/,Sweden,Automotive Parts & Equipment,7000000000,8800000000
http://www.forbes.com/companies/inner-mongolia-yili/,Inner Mongolia Yili,http://www.forbes.com/companies/inner-mongolia-yili/,China,Packaged Foods & Meats,5200000000,7300000000
http://www.forbes.com/companies/zoomlion-heavy-industry/,Zoomlion Heavy Industry,http://www.forbes.com/companies/zoomlion-heavy-industry/,China,Construction Machinery & Heavy Transportation Equipment,14800000000,6200000000
http://www.forbes.com/companies/braskem/,Braskem,http://www.forbes.com/companies/braskem/,Brazil,Specialty Chemicals,20500000000,19000000000
http://www.forbes.com/companies/doosan-heavy-industries/,Doosan Heavy Industries,http://www.forbes.com/companies/doosan-heavy-industries/,Korea (Republic of),Construction Machinery & Heavy Transportation Equipment,26300000000,17500000000
http://www.forbes.com/companies/metalurgica-gerdau/,Metalurgica Gerdau,http://www.forbes.com/companies/metalurgica-gerdau/,Brazil,Steel,24800000000,18500000000
http://www.forbes.com/companies/alrosa/,Alrosa,http://www.forbes.com/companies/alrosa/,Russian Federation,Diversified Metals & Mining,10400000000,5000000000
http://www.forbes.com/companies/ameren/,Ameren,http://www.forbes.com/companies/ameren/,United States of America,Electric Utilities,21000000000,5800000000
http://www.forbes.com/companies/sojitz/,Sojitz,http://www.forbes.com/companies/sojitz/,Japan,Trading Companies & Distributors,21200000000,24300000000
http://www.forbes.com/companies/caltex-australia/,Caltex Australia,http://www.forbes.com/companies/caltex-australia/,Australia,Integrated Oil & Gas,5400000000,23500000000
http://www.forbes.com/companies/fidelity-national-financial/,Fidelity National Financial,http://www.forbes.com/companies/fidelity-national-financial/,United States of America,Property & Casualty Insurance,10500000000,8600000000
http://www.forbes.com/companies/nidec/,Nidec,http://www.forbes.com/companies/nidec/,Japan,Electrical Equipment,10800000000,8500000000
http://www.forbes.com/companies/hebei-iron-steel/,Hebei Iron & Steel,http://www.forbes.com/companies/hebei-iron-steel/,China,Steel,26100000000,17400000000
http://www.forbes.com/companies/american-financial-group/,American Financial Group,http://www.forbes.com/companies/american-financial-group/,United States of America,Multi-line Insurance,40900000000,5000000000
http://www.forbes.com/companies/encana/,Encana,http://www.forbes.com/companies/encana/,Canada,Integrated Oil & Gas,17600000000,5700000000
http://www.forbes.com/companies/top-frontier-investment-holdings/,Top Frontier Investment Holdings,http://www.forbes.com/companies/top-frontier-investment-holdings/,Philippines,,26900000000,16700000000
http://www.forbes.com/companies/wr-berkley/,WR Berkley,http://www.forbes.com/companies/wr-berkley/,United States of America,Property & Casualty Insurance,20600000000,6400000000
http://www.forbes.com/companies/moodys/,Moody's,http://www.forbes.com/companies/moodys/,United States of America,Specialized Consumer Services,4400000000,3000000000
http://www.forbes.com/companies/espirito-santo-financial/,Espirito Santo Financial,http://www.forbes.com/companies/espirito-santo-financial/,Luxembourg,Regional Banks,113600000000,7800000000
http://www.forbes.com/companies/jacobs-engineering/,Jacobs Engineering,http://www.forbes.com/companies/jacobs-engineering/,United States of America,Construction & Engineering,8400000000,12100000000
http://www.forbes.com/companies/beijing-enterprises/,Beijing Enterprises,http://www.forbes.com/companies/beijing-enterprises/,Hong Kong,Gas Utilities,12500000000,4900000000
http://www.forbes.com/companies/china-taiping-insurance/,China Taiping Insurance,http://www.forbes.com/companies/china-taiping-insurance/,Hong Kong,Multi-line Insurance,40300000000,11900000000
http://www.forbes.com/companies/atos/,ATOS,http://www.forbes.com/companies/atos/,France,IT Consulting & Other Services,9700000000,11400000000
http://www.forbes.com/companies/flextronics-international/,Flextronics International,http://www.forbes.com/companies/flextronics-international/,Singapore,Electronic Equipment & Instruments,12800000000,24700000000
http://www.forbes.com/companies/want-want-china/,Want Want China,http://www.forbes.com/companies/want-want-china/,China,Packaged Foods & Meats,4300000000,3800000000
http://www.forbes.com/companies/yamaha-motor/,Yamaha Motor,http://www.forbes.com/companies/yamaha-motor/,Japan,Leisure Products,10900000000,14400000000
http://www.forbes.com/companies/julius-baer-group/,Julius Baer Group,http://www.forbes.com/companies/julius-baer-group/,Switzerland,Investment Banking & Brokerage,81500000000,2700000000
http://www.forbes.com/companies/s-oil/,S-Oil,http://www.forbes.com/companies/s-oil/,Korea (Republic of),Integrated Oil & Gas,11400000000,28500000000
http://www.forbes.com/companies/direct-line-insurance/,Direct Line Insurance,http://www.forbes.com/companies/direct-line-insurance/,United Kingdom of Great Britain and Northern Ireland,Multi-line Insurance,17800000000,6100000000
http://www.forbes.com/companies/dr-pepper-snapple/,Dr Pepper Snapple Group,http://www.forbes.com/companies/dr-pepper-snapple/,United States of America,Beverages,8200000000,6000000000
http://www.forbes.com/companies/pegatron/,Pegatron,http://www.forbes.com/companies/pegatron/,"Taiwan, Province of China[a]",Electronic Equipment & Instruments,13900000000,32200000000
http://www.forbes.com/companies/nintendo/,Nintendo,http://www.forbes.com/companies/nintendo/,Japan,Consumer Electronics,15100000000,6100000000
http://www.forbes.com/companies/banca-mps/,Banca MPS,http://www.forbes.com/companies/banca-mps/,Italy,Diversified Banks,274400000000,6700000000
http://www.forbes.com/companies/bpi/,BPI,http://www.forbes.com/companies/bpi/,Philippines,Regional Banks,27000000000,1500000000
http://www.forbes.com/companies/cincinnati-financial/,Cincinnati Financial,http://www.forbes.com/companies/cincinnati-financial/,United States of America,Multi-line Insurance,18100000000,4500000000
http://www.forbes.com/companies/hindustan-petroleum/,Hindustan Petroleum,http://www.forbes.com/companies/hindustan-petroleum/,India,Integrated Oil & Gas,17100000000,35000000000
http://www.forbes.com/companies/mondi/,Mondi,http://www.forbes.com/companies/mondi/,United Kingdom of Great Britain and Northern Ireland,Paper Products,8600000000,8600000000
http://www.forbes.com/companies/anadolu-efes/,Anadolu Efes,http://www.forbes.com/companies/anadolu-efes/,Turkey,Beverages,10400000000,4800000000
http://www.forbes.com/companies/hal-trust/,HAL Trust,http://www.forbes.com/companies/hal-trust/,Netherlands,Investment Banking & Brokerage,9800000000,5500000000
http://www.forbes.com/companies/crown-castle-international/,Crown Castle International,http://www.forbes.com/companies/crown-castle-international/,United States of America,Integrated Telecommunication Services,20600000000,3000000000
http://www.forbes.com/companies/lennar/,Lennar,http://www.forbes.com/companies/lennar/,United States of America,Construction & Engineering,11300000000,6300000000
http://www.forbes.com/companies/equity-residential/,Equity Residential,http://www.forbes.com/companies/equity-residential/,United States of America,Diversified Real Estate Activities,22800000000,2400000000
http://www.forbes.com/companies/cosmo-oil/,Cosmo Oil,http://www.forbes.com/companies/cosmo-oil/,Japan,Integrated Oil & Gas,16900000000,35400000000
http://www.forbes.com/companies/zain/,Zain,http://www.forbes.com/companies/zain/,Kuwait,Integrated Telecommunication Services,11000000000,4400000000
http://www.forbes.com/companies/zte/,ZTE,http://www.forbes.com/companies/zte/,Hong Kong,Communications Equipment,16700000000,12100000000
http://www.forbes.com/companies/industrial-alliance-insurance/,Industrial Alliance Insurance,http://www.forbes.com/companies/industrial-alliance-insurance/,Canada,Life & Health Insurance,39900000000,6300000000
http://www.forbes.com/companies/wuliangye-yibin/,Wuliangye Yibin,http://www.forbes.com/companies/wuliangye-yibin/,China,Beverages,7200000000,3800000000
http://www.forbes.com/companies/intuitive-surgical/,Intuitive Surgical,http://www.forbes.com/companies/intuitive-surgical/,United States of America,Health Care Equipment,4000000000,2300000000
http://www.forbes.com/companies/oriental-land/,Oriental Land,http://www.forbes.com/companies/oriental-land/,Japan,Hotels Resorts & Cruise Lines,6400000000,4700000000
http://www.forbes.com/companies/pldt/,PLDT,http://www.forbes.com/companies/pldt/,Philippines,Integrated Telecommunication Services,9000000000,4000000000
http://www.forbes.com/companies/power-finance/,Power Finance,http://www.forbes.com/companies/power-finance/,India,Specialized Consumer Services,31200000000,3200000000
http://www.forbes.com/companies/ch-robinson-worldwide/,CH Robinson Worldwide,http://www.forbes.com/companies/ch-robinson-worldwide/,United States of America,,2800000000,12800000000
http://www.forbes.com/companies/sino-ocean-land-holdings/,Sino-Ocean Land Holdings,http://www.forbes.com/companies/sino-ocean-land-holdings/,China,Diversified Real Estate Activities,22800000000,5100000000
http://www.forbes.com/companies/union-bank-of-india/,Union Bank of India,http://www.forbes.com/companies/union-bank-of-india/,India,Regional Banks,57600000000,5200000000
http://www.forbes.com/companies/cp-all/,CP All,http://www.forbes.com/companies/cp-all/,Thailand,Other Specialty Retail,8800000000,8900000000
http://www.forbes.com/companies/ajinomoto/,Ajinomoto,http://www.forbes.com/companies/ajinomoto/,Japan,Packaged Foods & Meats,10600000000,10500000000
http://www.forbes.com/companies/oji-holdings/,Oji Holdings,http://www.forbes.com/companies/oji-holdings/,Japan,Paper Products,18300000000,13300000000
http://www.forbes.com/companies/adani-enterprises/,Adani Enterprises,http://www.forbes.com/companies/adani-enterprises/,India,Trading Companies & Distributors,19500000000,8600000000
http://www.forbes.com/companies/ingram-micro/,Ingram Micro,http://www.forbes.com/companies/ingram-micro/,United States of America,Electronic Equipment & Instruments,11800000000,42600000000
http://www.forbes.com/companies/avalonbay-communities/,Avalonbay Communities,http://www.forbes.com/companies/avalonbay-communities/,United States of America,Diversified Real Estate Activities,15300000000,1400000000
http://www.forbes.com/companies/host-hotels-resorts/,Host Hotels & Resorts,http://www.forbes.com/companies/host-hotels-resorts/,United States of America,Diversified Real Estate Activities,12800000000,5300000000
http://www.forbes.com/companies/brown-forman/,Brown-Forman,http://www.forbes.com/companies/brown-forman/,United States of America,Beverages,4000000000,3000000000
http://www.forbes.com/companies/jm-smucker/,JM Smucker,http://www.forbes.com/companies/jm-smucker/,United States of America,Packaged Foods & Meats,9000000000,5700000000
http://www.forbes.com/companies/saudi-arabian-fertilizers/,Saudi Arabian Fertilizers,http://www.forbes.com/companies/saudi-arabian-fertilizers/,Saudi Arabia,Specialty Chemicals,2500000000,1100000000
http://www.forbes.com/companies/wartsila/,Wärtsilä,http://www.forbes.com/companies/wartsila/,Finland,Construction Machinery & Heavy Transportation Equipment,7200000000,6200000000
http://www.forbes.com/companies/mead-johnson-nutrition/,Mead Johnson Nutrition,http://www.forbes.com/companies/mead-johnson-nutrition/,United States of America,Household Products,3500000000,4200000000
http://www.forbes.com/companies/analog-devices/,Analog Devices,http://www.forbes.com/companies/analog-devices/,United States of America,Semiconductors,6400000000,2600000000
http://www.forbes.com/companies/xiamen-cd/,Xiamen C&D,http://www.forbes.com/companies/xiamen-cd/,China,Trading Companies & Distributors,11600000000,16200000000
http://www.forbes.com/companies/clorox/,Clorox,http://www.forbes.com/companies/clorox/,United States of America,Household Products,4400000000,5700000000
http://www.forbes.com/companies/century-tokyo-leasing/,Century Tokyo Leasing,http://www.forbes.com/companies/century-tokyo-leasing/,Japan,,26600000000,8000000000
http://www.forbes.com/companies/amphenol/,Amphenol,http://www.forbes.com/companies/amphenol/,United States of America,Electronic Equipment & Instruments,6200000000,4600000000
http://www.forbes.com/companies/hong-leong-financial/,Hong Leong Financial,http://www.forbes.com/companies/hong-leong-financial/,Malaysia,Investment Banking & Brokerage,56000000000,2500000000
http://www.forbes.com/companies/novolipetsk-steel/,Novolipetsk Steel,http://www.forbes.com/companies/novolipetsk-steel/,Russian Federation,Steel,16300000000,10900000000
http://www.forbes.com/companies/harbin-bank/,Harbin Bank,http://www.forbes.com/companies/harbin-bank/,China,Regional Banks,53200000000,2600000000
http://www.forbes.com/companies/banco-comercial-portugues/,Banco Comercial Portugues,http://www.forbes.com/companies/banco-comercial-portugues/,Portugal,Regional Banks,113000000000,5000000000
